date,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2019/11/11,194.46,195.6,188.88,189.3,194.46,4064483,778932096,3,0.8143,1,-2.6535,0
2019/11/12,190.01,193.7,189.11,191.27,189.3,3936608,754434058.9,3,0.7887,1,1.0407,0
2019/11/13,191.28,200.25,190.55,197.6,191.27,5799068,1135973395,3,1.1618,1,3.3095,0
2019/11/14,197.63,199.68,196.1,198,197.6,4090565,810272438.6,3,0.8195,1,0.2024,0
2019/11/15,198.02,200,193.11,194,198,4674279,913642840.8,3,0.9365,1,-2.0202,0
2019/11/18,192.99,194.95,191,194.31,194,2650805,512295751.7,3,0.5311,1,0.1598,0
2019/11/19,193.5,196.28,192.81,195.02,194.31,3738091,729234151.9,3,0.7489,1,0.3654,0
2019/11/20,194.81,198.68,194.5,195.01,195.02,4177215,819850686.4,3,0.8369,1,-0.0051,0
2019/11/21,194.88,195,189.66,190,195.01,4103677,785600957.6,3,0.8222,1,-2.5691,0
2019/11/22,191.5,191.8,178.2,182.69,190,7754938,1430182391,3,1.5537,1,-3.8474,0
2019/11/25,183.15,185.8,178.55,182.5,182.69,4760355,868725710.7,3,0.9537,1,-0.104,0
2019/11/26,184,185.6,183,184.65,182.5,4432271,816588648.4,3,0.888,1,1.1781,0
2019/11/27,184.25,184.76,179.9,183.01,184.65,3594617,656351153.7,3,0.7202,1,-0.8882,0
2019/11/28,184.3,187.88,183.51,184.85,183.01,4245438,786840763.1,3,0.8506,1,1.0054,0
2019/11/29,183.5,184.85,177.3,179.7,184.85,4862951,874965105.2,3,0.9743,1,-2.786,0
2019/12/2,179.9,182.9,178.28,180.35,179.7,3351334,606497423.6,3,0.6714,1,0.3617,0
2019/12/3,180,180.9,173.67,180.03,180.35,5540719,979630051.2,3,1.1101,1,-0.1774,0
2019/12/4,179.08,182,178.1,181.18,180.03,3456065,624126042.3,3,0.6924,1,0.6388,0
2019/12/5,182.3,183.35,181.21,182.3,181.18,2964141,540286222.5,3,0.5939,1,0.6182,0
2019/12/6,183,186.18,181.11,186.18,182.3,4259626,786041166.8,3,0.8534,1,2.1284,0
2019/12/9,185.78,186.78,178.96,181.9,186.18,6909275,1251508796,3,1.3843,1,-2.2988,0
2019/12/10,181.5,183.68,180,180.6,181.9,3349961,608870938.8,3,0.6712,1,-0.7147,0
2019/12/11,180.52,180.52,176.8,178.45,180.6,5481003,976930309.2,3,1.0981,1,-1.1905,0
2019/12/12,178.81,180.87,177.7,180.5,178.45,5612937,1008160509,3,1.1245,1,1.1488,0
2019/12/13,181.3,187.95,180.49,185.3,180.5,8240455,1523469513,3,1.6509,1,2.6593,0
2019/12/16,185.3,186.5,180.21,181.76,185.3,5997234,1091731295,3,1.2015,1,-1.9104,0
2019/12/17,181.77,182.66,180.5,181.75,181.76,4979304,906313922.4,3,0.9976,1,-0.0055,0
2019/12/18,181.98,182,177.76,178.48,181.75,4989262,891997908.8,3,0.9996,1,-1.7992,0
2019/12/19,179.37,179.47,178.06,179.3,178.48,1891701,338216497.2,3,0.379,1,0.4594,0
2019/12/20,179.32,179.72,175.89,176.05,179.3,5234607,926997211.3,3,1.0487,1,-1.8126,0
2019/12/23,176.31,178.64,174.27,174.55,176.05,3216058,567616123.6,3,0.6443,1,-0.852,0
2019/12/24,175,177.93,171.58,176.1,174.55,4740069,826720162.8,3,0.9497,1,0.888,0
2019/12/25,175.54,176.48,173.98,175.95,176.1,2699468,474202046.8,3,0.5408,1,-0.0852,0
2019/12/26,175.94,179.07,175.31,178.15,175.95,2834012,504412245.3,3,0.5678,1,1.2504,0
2019/12/27,177.4,179.3,175.38,175.48,178.15,2864144,507873583.1,3,0.5738,1,-1.4987,0
2019/12/30,175.48,179,175,178.12,175.48,3094584,549398427.3,3,0.62,1,1.5044,0
2019/12/31,179.11,181.9,178.1,181.9,178.12,3362478,608729633,3,0.6737,1,2.1222,0
2020/1/2,182,182.58,179.66,180.33,181.9,3679013,664502207.3,3,0.7371,1,-0.8631,0
2020/1/3,182.09,182.09,177.77,178,180.33,3442870,615821569.3,3,0.6898,1,-1.2921,0
2020/1/6,176.96,178.55,176.05,176.62,178,3959764,702201244.5,3,0.7933,1,-0.7753,0
2020/1/7,177.6,180.93,176.62,180.7,176.62,3544309,636006422.4,3,0.7101,1,2.31,0
2020/1/8,179.95,181.97,179.2,180.15,180.7,2886523,521165553.2,3,0.5783,1,-0.3044,0
2020/1/9,180.25,191.22,180.25,189.86,180.15,7348336,1376922854,3,1.4722,1,5.39,0
2020/1/10,189.72,190.86,187.01,187.5,189.86,3628429,685969696.2,3,0.7269,1,-1.243,0
2020/1/13,188,188.85,185,188.3,187.5,3267106,612078885.8,3,0.6546,1,0.4267,0
2020/1/14,189.35,189.99,185.78,187,188.3,2793505,522960957,3,0.5597,1,-0.6904,0
2020/1/15,187,189.6,186.58,188.44,187,3380073,637136587.2,3,0.6772,1,0.7701,0
2020/1/16,188.44,193.9,187.24,192.7,188.44,4497440,860969627.6,3,0.901,1,2.2607,0
2020/1/17,193.08,194.7,190,193.05,192.7,3056911,589009496.6,3,0.6124,1,0.1816,0
2020/1/20,195.01,195.97,191.18,194.04,193.05,3851186,746753227.2,3,0.7716,1,0.5128,0
2020/1/21,194.48,200.2,192,193.37,194.04,4517045,882402150.9,3,0.905,1,-0.3453,0
2020/1/22,195,195.69,188.91,193.27,193.37,4389822,840324376.6,3,0.8795,1,-0.0517,0
2020/1/23,195,195,185.94,187.68,193.27,4394808,835954578,3,0.8805,1,-2.8923,0
2020/2/3,187.68,197.28,178,186,187.68,8848845,1665892180,3,1.7728,1,-0.8951,0
2020/2/4,187.87,204.38,187.23,199.99,186,10056318,1969667175,3,2.0148,1,7.5215,0
2020/2/5,206.88,219.99,206,219.99,199.99,11001148,2392620240,3,2.204,1,10.0005,0
2020/2/6,229.99,229.99,217.7,221.84,219.99,14239018,3167666392,3,2.8527,1,0.8409,0
2020/2/7,221.9,225,212.12,215.87,221.84,8663929,1880189754,3,1.7358,1,-2.6911,0
2020/2/10,217,226,217,225.43,215.87,9450734,2097171685,3,1.8934,1,4.4286,0
2020/2/11,224.18,226.5,220.68,223.2,225.43,5244933,1170743057,3,1.0508,1,-0.9892,0
2020/2/12,223,228.63,221.05,228,223.2,5287564,1197365248,3,1.0593,1,2.1505,0
2020/2/13,228.88,230.5,224,227.1,228,4370194,993511490.3,3,0.8756,1,-0.3947,0
2020/2/14,226,241,225.8,236.55,227.1,6035730,1417828254,3,1.2092,1,4.1612,0
2020/2/17,240.58,251.53,240,241.35,236.55,6291551,1535641925,3,1.2605,1,2.0292,0
2020/2/18,238.06,244.9,237.99,242.29,241.35,3852644,932507762,3,0.7719,1,0.3895,0
2020/2/19,239.01,241.98,234,234.8,242.29,6300096,1487769392,3,1.2622,1,-3.0913,0
2020/2/20,234.8,237.8,233.13,234.99,234.8,4846309,1138905459,3,0.9709,1,0.0809,0
2020/2/21,233.15,242.38,230.07,240.34,234.99,6566427,1551603405,3,1.3156,1,2.2767,0
2020/2/24,242.5,251.54,242.1,250.08,240.34,8136347,2012571310,3,1.6301,1,4.0526,0
2020/2/25,251,264.49,248.08,259.38,250.08,8060033,2069578376,3,1.6148,1,3.7188,0
2020/2/26,259,259.3,247.3,247.9,259.38,7981781,2007281191,3,1.5991,1,-4.4259,0
2020/2/27,248.5,250.9,242.75,245.1,247.9,6256184,1544157074,3,1.2534,1,-1.1295,0
2020/2/28,244,247.81,237,239,245.1,10482896,2545062480,3,2.1002,1,-2.4888,0
2020/3/2,246,247.5,240.01,242.97,239,6369642,1559040033,3,1.2761,1,1.6611,0
2020/3/3,259,267.27,257.5,261.99,242.97,10375804,2735265093,3,2.0788,1,7.8281,0
2020/3/4,264,264,251.77,257.01,261.99,6706507,1717656592,3,1.3436,1,-1.9008,0
2020/3/5,264,270.01,259.1,261.22,257.01,7061403,1860929717,3,1.4147,1,1.6381,0
2020/3/6,255,269.5,254.58,263.5,261.22,5364503,1411106286,3,1.0748,1,0.8728,0
2020/3/9,260.79,275.54,258.55,266.7,263.5,6685133,1793313891,3,1.3393,1,1.2144,0
2020/3/10,264,267.55,247.06,259.18,266.7,9825141,2507553458,3,1.9684,1,-2.8197,0
2020/3/11,259.2,260.88,247.79,249,259.18,6894538,1731923226,3,1.3813,1,-3.9278,0
2020/3/12,255.68,255.79,241,244.2,249,8743952,2163913399,3,1.7518,1,-1.9277,0
2020/3/13,230.9,252.21,228.33,246.26,244.2,9625449,2320822802,3,1.9284,1,0.8436,0
2020/3/16,250,260.41,238,240.57,246.26,10555219,2633528317,3,2.1147,1,-2.3106,0
2020/3/17,245.74,249,230.06,242.5,240.57,6852882,1642214290,3,1.373,1,0.8023,0
2020/3/18,244,245.39,234.2,234.5,242.5,7004055,1685785266,3,1.4032,1,-3.299,0
2020/3/19,232.52,235.9,220,226.29,234.5,9398388,2129149998,3,1.8829,1,-3.5011,0
2020/3/20,230.1,237.91,228,236,226.29,8186446,1917843633,3,1.6401,1,4.291,0
2020/3/23,232.3,247.58,232,242.55,236,9236924,2248373948,3,1.8506,1,2.7754,0
2020/3/24,250,250,239.86,243.2,242.55,6081519,1475452220,3,1.2184,1,0.268,0
2020/3/25,247.82,254.91,247.82,253.88,243.2,6096081,1530765716,3,1.2213,1,4.3915,0
2020/3/26,254.81,270.5,252.22,268.7,253.88,9167436,2415827107,3,1.8367,1,5.8374,0
2020/3/27,273.7,273.87,257,262.83,268.7,8082776,2137395466,3,1.6194,1,-2.1846,0
2020/3/30,265,273.35,257.55,258.69,262.83,8211091,2164015623,3,1.6451,1,-1.5752,0
2020/3/31,258.7,265,256.2,261.7,258.69,5928301,1543671733,3,1.1877,1,1.1636,0
2020/4/1,263,263.8,253.59,254.83,261.7,6085613,1564561822,3,1.2192,1,-2.6251,0
2020/4/2,254.83,255.01,247.5,254.1,254.83,7454073,1872159762,3,1.4934,1,-0.2865,0
2020/4/3,254.1,261,253.08,256.88,254.1,7491107,1926162368,3,1.5008,1,1.0941,0
2020/4/7,260.6,266.68,254.01,264.72,256.88,9773387,2548633033,3,1.9581,1,3.052,0
2020/4/8,263.46,271.6,260.75,266.98,264.72,6502577,1731307029,3,1.3028,1,0.8537,0
2020/4/9,267.2,275.75,263.9,271.49,266.98,6893050,1864495696,3,1.381,1,1.6893,0
2020/4/10,267,267.22,259.85,261.41,271.49,7517188,1979400965,3,1.506,1,-3.7128,0
2020/4/13,261.51,265.2,258.8,260.7,261.41,3526937,924709204.4,3,0.7066,1,-0.2716,0
2020/4/14,263.03,263.6,258.5,261,260.7,5289963,1377192918,3,1.0598,1,0.1151,0
2020/4/15,262.09,268.5,261.01,264.56,261,5321271,1410490269,3,1.0661,1,1.364,0
2020/4/16,261.95,264,257.1,262.5,264.56,4195003,1094915326,3,0.8405,1,-0.7787,0
2020/4/17,262.1,263.48,259,259.24,262.5,5583424,1453742555,3,1.1186,1,-1.2419,0
2020/4/20,260,269.5,260,265.95,259.24,6528449,1736924287,3,1.308,1,2.5883,0
2020/4/21,265.97,268.5,263,268.02,265.95,4329340,1154036387,3,0.8674,1,0.7783,0
2020/4/22,266.78,273.26,262.08,272.62,268.02,4760527,1283554231,3,0.9538,1,1.7163,0
2020/4/23,273.98,277.76,269.01,270.52,272.62,4256276,1160560843,3,0.8527,1,-0.7703,0
2020/4/24,270.53,272.3,265.35,265.67,270.52,3054412,818589939.1,3,0.6119,1,-1.7928,0
2020/4/27,267.55,274.6,264.36,272.99,265.67,4144546,1124048676,3,0.8303,1,2.7553,0
2020/4/28,273.26,276.02,268,274.1,272.99,3839108,1046766664,3,0.7692,1,0.4066,0
2020/4/29,270.52,272.52,262,264.7,274.1,5342178,1424452221,3,1.0703,1,-3.4294,0
2020/4/30,263.99,264,255,256.3,264.7,7915627,2041524811,3,1.5859,1,-3.1734,0
2020/5/6,253,261.94,252.08,260.78,256.3,5646306,1452782289,3,1.1312,1,1.748,0
2020/5/7,263.3,265.99,259.79,264.7,260.78,3514292,927360753.1,3,0.7041,1,1.5032,0
2020/5/8,267,268.5,263.38,266.21,264.7,3662144,976105107.6,3,0.7337,1,0.5704,0
2020/5/11,268.5,268.95,258.5,260.1,266.21,5286092,1378036084,3,1.0591,1,-2.2952,0
2020/5/12,260.1,261.28,258.1,260.28,260.1,3829799,993981273.9,3,0.7673,1,0.0692,0
2020/5/13,261,268.6,260.28,267.19,260.28,5751904,1529740426,3,1.1524,1,2.6548,0
2020/5/14,267.2,271.19,265.29,267.8,267.19,4663892,1253811855,3,0.9344,1,0.2283,0
2020/5/15,267.8,267.8,257,260.18,266.3,5942658,1547260852,3,1.1906,1,-2.2982,0
2020/5/18,261.5,268,258.58,265.02,260.18,7512936,1988041272,3,1.5052,1,1.8602,0
2020/5/19,267.91,270.38,265.01,269.73,265.02,6954673,1864360068,3,1.3933,1,1.7772,0
2020/5/20,270,274.81,261.88,263.02,269.73,6424793,1718698930,3,1.2872,1,-2.4877,0
2020/5/21,266.8,288.58,265.77,283.01,263.02,12404400,3462818562,3,2.4852,1,7.6002,0
2020/5/22,283,283.03,270.8,274.13,283.01,6677424,1839752588,3,1.3378,1,-3.1377,0
2020/5/25,275,280.28,269.15,279,274.13,4450190,1228245127,3,0.8916,1,1.7765,0
2020/5/26,281,286.46,276.02,285.69,279,5120567,1452281348,3,1.0259,1,2.3979,0
2020/5/27,284.5,287,275.1,276.95,285.69,4778661,1336945943,3,0.9574,1,-3.0593,0
2020/5/28,278.02,278.3,267.72,271.7,276.95,4509984,1226336137,3,0.9036,1,-1.8956,0
2020/5/29,271.1,278.8,269.1,278.8,271.7,4372258,1203834974,3,0.876,1,2.6132,0
2020/6/1,278.8,282.55,274,281.26,278.8,4309798,1203586161,3,0.8635,1,0.8824,0
2020/6/2,279.9,280.99,273.3,275.66,281.26,4303336,1185627421,3,0.8622,1,-1.991,0
2020/6/3,275.66,280.99,273.33,276.56,275.66,4404975,1221436575,3,0.8825,1,0.3265,0
2020/6/4,276.58,277.3,270.8,274.2,276.56,4088741,1116505269,3,0.8192,1,-0.8533,0
2020/6/5,274.2,274.2,271.02,273.83,274.2,2991398,815394715.3,3,0.5993,1,-0.1349,0
2020/6/8,274.8,275.6,269.66,270.95,273.83,5662901,1536193334,3,1.1345,1,-1.0517,0
2020/6/9,270.06,273.9,267.11,272.53,270.95,4286549,1162435299,3,0.8588,1,0.5831,0
2020/6/10,271.1,275.98,270.96,273.83,272.53,3929857,1076741865,3,0.7873,1,0.477,0
2020/6/11,273.8,278.8,271.3,272.7,273.83,5074315,1394332580,3,1.0166,1,-0.4127,0
2020/6/12,269.5,279.18,269.01,277.9,272.7,7399224,2038272028,3,1.4824,1,1.9069,0
2020/6/15,283,290.99,282.1,282.71,277.9,8036276,2294621304,3,1.61,1,1.7308,0
2020/6/16,287.99,289.5,284,286.83,282.71,5733369,1645997013,3,1.1487,1,1.4573,0
2020/6/17,287.33,290.96,284.08,284.53,286.83,5820533,1672383615,3,1.1661,1,-0.8019,0
2020/6/18,284.88,285.6,278,279.74,284.53,5737672,1608999461,3,1.1495,1,-1.6835,0
2020/6/19,281.01,296.6,281,294.35,279.74,9244384,2699426946,3,1.8521,1,5.2227,0
2020/6/22,297,302.95,294.4,297.6,294.35,6369536,1900214370,3,1.2761,1,1.1041,0
2020/6/23,297.62,304.23,296.14,302.56,297.6,5254269,1586273863,3,1.0527,1,1.6667,0
2020/6/24,303.01,307.79,295.13,299.19,302.56,6421208,1920624728,3,1.2865,1,-1.1138,0
